0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
55.0,5.0,2.0,7.0,1.0,2.0,1.0,1.0,7.0,4.0,1341.0,7.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
34.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,8.0,5.0,80.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
52.0,8.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,579.0,5.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
32.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,5.0,546.0,3.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
51.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,8.0,5.0,80.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
62.0,6.0,2.0,7.0,1.0,2.0,1.0,1.0,11.0,4.0,208.0,1.0,1.0,6.0,3.0,-1.1,94.76700000000001,-50.8,1.031,4963.6
28.0,7.0,3.0,7.0,1.0,1.0,1.0,1.0,5.0,5.0,386.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.25,5099.1
33.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,11.0,3.0,25.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
32.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,5.0,4.0,1145.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
46.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,335.0,3.0,999.0,2.0,1.0,-1.7,94.215,-40.3,0.797,4991.6
32.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,11.0,4.0,292.0,2.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
60.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,98.0,1.0,999.0,0.0,2.0,-3.4,92.431,-26.9,0.7390000000000001,5017.5
46.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,186.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
38.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,5.0,1.0,103.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
34.0,10.0,3.0,4.0,1.0,2.0,1.0,1.0,8.0,1.0,119.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
58.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,8.0,2.0,290.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
31.0,10.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,312.0,6.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
42.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,6.0,5.0,20.0,5.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
42.0,10.0,3.0,6.0,1.0,2.0,1.0,1.0,7.0,2.0,179.0,6.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
53.0,7.0,2.0,7.0,1.0,2.0,1.0,2.0,5.0,3.0,232.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
38.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,387.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
47.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,6.0,3.0,156.0,3.0,999.0,0.0,2.0,-2.9,92.963,-40.8,1.26,5076.2
46.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,83.0,5.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.354,5099.1
31.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,1.0,286.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
32.0,8.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,196.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.354,5099.1
44.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,11.0,1.0,669.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.191,5195.8
28.0,11.0,2.0,7.0,1.0,1.0,1.0,1.0,5.0,3.0,176.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
31.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,8.0,1.0,244.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.97,5228.1
59.0,3.0,2.0,7.0,3.0,1.0,1.0,1.0,7.0,1.0,251.0,5.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.96,5228.1
51.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,220.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.334,5099.1
37.0,10.0,2.0,6.0,1.0,1.0,1.0,2.0,6.0,5.0,26.0,6.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
36.0,11.0,3.0,4.0,1.0,2.0,1.0,1.0,7.0,3.0,597.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
32.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,4.0,1871.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
57.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,5.0,1.0,102.0,7.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
52.0,10.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,161.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
39.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,6.0,2.0,34.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
55.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,11.0,5.0,148.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.021,5195.8
35.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,4.0,74.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
51.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,5.0,190.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
36.0,8.0,3.0,8.0,1.0,1.0,1.0,2.0,5.0,2.0,137.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
60.0,8.0,2.0,4.0,3.0,1.0,1.0,1.0,8.0,2.0,73.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
35.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,992.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
52.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,5.0,1.0,190.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
39.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,7.0,3.0,258.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
56.0,5.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,4.0,750.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
42.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,11.0,5.0,855.0,3.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.021,5195.8
35.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,240.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
29.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,2.0,72.0,1.0,999.0,0.0,2.0,-2.9,92.963,-40.8,1.262,5076.2
29.0,7.0,3.0,6.0,1.0,1.0,1.0,2.0,6.0,2.0,199.0,7.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
37.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,4.0,98.0,3.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.968,5228.1
57.0,6.0,3.0,4.0,1.0,1.0,1.0,2.0,6.0,3.0,904.0,4.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
28.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,7.0,1.0,125.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.96,5228.1
30.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,1.0,277.0,4.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
33.0,8.0,2.0,6.0,1.0,2.0,1.0,1.0,8.0,4.0,147.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.962,5228.1
38.0,10.0,3.0,2.0,1.0,1.0,1.0,1.0,11.0,3.0,296.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
35.0,10.0,3.0,6.0,1.0,1.0,1.0,1.0,8.0,4.0,152.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
50.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,136.0,19.0,999.0,0.0,2.0,-1.8,92.84299999999999,-50.0,1.614,5099.1
44.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,8.0,1.0,56.0,5.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
35.0,10.0,2.0,7.0,1.0,2.0,2.0,1.0,11.0,3.0,184.0,2.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
37.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,4.0,700.0,5.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.41,5099.1
32.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,147.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.96,5228.1
27.0,10.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,335.0,2.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.445,5099.1
30.0,10.0,3.0,7.0,3.0,2.0,1.0,1.0,5.0,4.0,722.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
49.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,5.0,2.0,118.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.344,5099.1
39.0,2.0,2.0,8.0,3.0,1.0,1.0,2.0,7.0,3.0,218.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.956,5228.1
43.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,185.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
32.0,8.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,262.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
35.0,10.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,93.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
50.0,8.0,1.0,8.0,1.0,1.0,1.0,2.0,6.0,5.0,250.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
56.0,6.0,2.0,6.0,1.0,2.0,1.0,1.0,7.0,3.0,1066.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
31.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,78.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
35.0,2.0,2.0,8.0,1.0,1.0,1.0,2.0,5.0,3.0,146.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
28.0,8.0,3.0,4.0,1.0,3.0,3.0,1.0,5.0,2.0,48.0,3.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
44.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,4.0,62.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
35.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,5.0,196.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
44.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,111.0,2.0,999.0,0.0,2.0,-2.9,92.20100000000001,-31.4,0.884,5076.2
56.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,161.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
33.0,10.0,3.0,6.0,3.0,2.0,1.0,2.0,5.0,5.0,613.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
34.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,310.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
44.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,6.0,1.0,41.0,5.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.865,5228.1
34.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,11.0,3.0,52.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
34.0,1.0,3.0,7.0,3.0,1.0,1.0,2.0,8.0,3.0,127.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
41.0,3.0,2.0,7.0,1.0,2.0,1.0,2.0,5.0,5.0,691.0,10.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
38.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,4.0,60.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
36.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,217.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
27.0,7.0,3.0,7.0,1.0,1.0,1.0,2.0,6.0,5.0,46.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.967,5228.1
45.0,10.0,3.0,6.0,1.0,2.0,1.0,2.0,5.0,2.0,37.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
57.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,33.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
56.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,6.0,4.0,60.0,20.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
59.0,6.0,2.0,3.0,1.0,2.0,2.0,1.0,8.0,3.0,339.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
58.0,6.0,2.0,6.0,3.0,1.0,1.0,2.0,7.0,2.0,44.0,8.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
33.0,10.0,2.0,7.0,1.0,2.0,1.0,1.0,7.0,4.0,52.0,7.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.968,5228.1
43.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,5.0,19.0,4.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
31.0,11.0,2.0,7.0,1.0,2.0,1.0,1.0,8.0,2.0,103.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
37.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,2.0,172.0,7.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
49.0,10.0,2.0,6.0,3.0,2.0,1.0,1.0,8.0,4.0,142.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.968,5228.1
41.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,13.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
36.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,11.0,3.0,281.0,2.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
42.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,7.0,2.0,336.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
48.0,10.0,1.0,6.0,1.0,2.0,1.0,1.0,11.0,4.0,89.0,1.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
39.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,374.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
50.0,10.0,2.0,6.0,1.0,1.0,1.0,2.0,6.0,4.0,158.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
25.0,8.0,3.0,6.0,1.0,2.0,1.0,2.0,6.0,4.0,18.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
57.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,168.0,4.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
39.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,3.0,96.0,4.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
28.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,82.0,4.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
50.0,7.0,2.0,6.0,1.0,2.0,2.0,1.0,7.0,1.0,106.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
61.0,10.0,2.0,6.0,1.0,1.0,1.0,1.0,10.0,4.0,76.0,1.0,999.0,0.0,2.0,-3.4,92.431,-26.9,0.722,5017.5
47.0,10.0,2.0,6.0,1.0,1.0,1.0,2.0,6.0,4.0,202.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
32.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,5.0,4.0,196.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
34.0,10.0,2.0,6.0,3.0,1.0,1.0,2.0,7.0,4.0,46.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.968,5228.1
33.0,10.0,2.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,453.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
34.0,10.0,2.0,4.0,1.0,2.0,1.0,1.0,8.0,3.0,99.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
37.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,11.0,5.0,281.0,1.0,999.0,0.0,2.0,-1.1,94.76700000000001,-50.8,1.028,4963.6
53.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,4.0,431.0,1.0,999.0,1.0,1.0,-1.8,93.369,-34.8,0.654,5008.7
48.0,11.0,2.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,195.0,2.0,999.0,0.0,2.0,-1.8,93.369,-34.8,0.6459999999999999,5008.7
43.0,1.0,2.0,7.0,3.0,1.0,1.0,1.0,8.0,5.0,170.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
33.0,10.0,2.0,6.0,1.0,1.0,1.0,2.0,5.0,5.0,120.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
55.0,6.0,2.0,6.0,1.0,2.0,1.0,1.0,7.0,2.0,277.0,3.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
33.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,8.0,5.0,57.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
25.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,5.0,255.0,1.0,999.0,0.0,2.0,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2
92.0,6.0,2.0,8.0,1.0,1.0,2.0,1.0,8.0,2.0,1064.0,1.0,3.0,1.0,3.0,-1.7,94.027,-38.3,0.904,4991.6
30.0,7.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,2.0,176.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
31.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0,27.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
34.0,9.0,1.0,7.0,1.0,2.0,1.0,1.0,11.0,4.0,48.0,2.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
34.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,137.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
39.0,11.0,2.0,7.0,3.0,2.0,1.0,1.0,11.0,1.0,74.0,1.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.191,5195.8
33.0,7.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,1.0,107.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
69.0,6.0,2.0,4.0,1.0,2.0,1.0,1.0,8.0,2.0,151.0,1.0,999.0,0.0,2.0,-2.9,92.20100000000001,-31.4,0.883,5076.2
38.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,559.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
29.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,135.0,2.0,999.0,2.0,1.0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
41.0,1.0,2.0,7.0,3.0,2.0,1.0,1.0,8.0,4.0,15.0,9.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.962,5228.1
55.0,5.0,2.0,7.0,1.0,2.0,1.0,2.0,6.0,2.0,22.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
35.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,439.0,4.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.25,5099.1
37.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,170.0,1.0,999.0,2.0,1.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
35.0,10.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,5.0,197.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.967,5228.1
41.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,197.0,3.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
38.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,3.0,530.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
55.0,10.0,3.0,6.0,1.0,2.0,1.0,1.0,11.0,1.0,286.0,2.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.191,5195.8
43.0,7.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,345.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.4980000000000002,5099.1
31.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,11.0,5.0,588.0,2.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.021,5195.8
29.0,8.0,2.0,4.0,1.0,2.0,2.0,1.0,7.0,1.0,151.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
56.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,9.0,4.0,169.0,2.0,3.0,2.0,3.0,-3.4,92.37899999999999,-29.8,0.778,5017.5
40.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,1028.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
57.0,1.0,3.0,7.0,3.0,2.0,2.0,1.0,8.0,3.0,73.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
37.0,8.0,2.0,4.0,1.0,1.0,2.0,1.0,7.0,1.0,264.0,5.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
49.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,6.0,3.0,158.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
56.0,6.0,2.0,6.0,1.0,3.0,3.0,1.0,10.0,4.0,181.0,1.0,6.0,1.0,3.0,-3.4,92.431,-26.9,0.733,5017.5
30.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,7.0,2.0,124.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
30.0,10.0,3.0,7.0,1.0,2.0,2.0,1.0,8.0,4.0,73.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.962,5228.1
60.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,9.0,4.0,794.0,1.0,999.0,0.0,2.0,-3.4,92.37899999999999,-29.8,0.743,5017.5
44.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,178.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.41,5099.1
47.0,8.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,2.0,281.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
36.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,5.0,3.0,62.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.334,5099.1
31.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,66.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
26.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,2.0,250.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
75.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,95.0,4.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
46.0,5.0,2.0,7.0,1.0,2.0,1.0,2.0,5.0,2.0,716.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
49.0,4.0,2.0,7.0,1.0,2.0,2.0,1.0,8.0,4.0,131.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.968,5228.1
43.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,117.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.334,5099.1
48.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,544.0,4.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
44.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,11.0,4.0,147.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
33.0,11.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,1.0,109.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.264,5099.1
32.0,8.0,2.0,6.0,1.0,1.0,1.0,1.0,6.0,3.0,94.0,6.0,999.0,0.0,2.0,-2.9,92.963,-40.8,1.244,5076.2
